date,id,home,away,hs,as,neutral,type,hid,aid,hfg,afg
2023-03-03,401487273,UTEP Miners,Western Kentucky Hilltoppers,68,73,0,2,2638,98,46.2,59.2
2023-03-03,401489767,North Texas Mean Green,Middle Tennessee Blue Raiders,64,50,0,2,249,2393,41.9,35.8
2023-03-03,401490410,Oregon Ducks,California Golden Bears,84,51,0,2,2483,25,54.8,35.2
2023-03-03,401490411,Oregon State Beavers,Stanford Cardinal,60,83,0,2,204,24,35.8,58.8
2023-03-03,401490412,UCLA Bruins,Arizona State Sun Devils,79,61,0,2,26,9,41.9,42.0
2023-03-03,401490413,USC Trojans,Arizona Wildcats,81,87,0,2,30,12,40.6,54.2
2023-03-03,401490414,Washington Huskies,Washington State Cougars,84,93,0,2,264,265,50.0,50.7
2023-03-03,401490462,Morgan State Bears,Coppin State Eagles,65,77,0,2,2415,2154,37.3,55.4
2023-03-03,401490481,Delaware State Hornets,Maryland Eastern Shore Hawks,58,64,0,2,2169,2379,40.7,36.8
2023-03-03,401492161,Southern Jaguars,Alabama State Hornets,66,52,0,2,2582,2011,43.4,34.6
2023-03-03,401492195,Mississippi Valley State Delta Devils,Alcorn State Braves,60,70,0,2,2400,2016,42.3,44.8
2023-03-03,401492242,Grambling Tigers,Alabama A&M Bulldogs,60,48,0,2,2755,2010,45.5,34.5
2023-03-03,401492641,Louisiana Tech Bulldogs,Florida International Panthers,77,76,0,2,2348,2229,47.4,38.3
2023-03-03,401492763,Houston Cougars,Wichita State Shockers,83,66,0,2,248,2724,47.4,64.9
2023-03-03,401492764,Temple Owls,UCF Knights,57,55,0,2,218,2116,36.7,38.6
2023-03-03,401492765,SMU Mustangs,Memphis Tigers,62,81,0,2,2567,235,36.2,51.9
2023-03-03,401494489,Arkansas-Pine Bluff Golden Lions,Jackson State Tigers,63,67,0,2,2029,2296,39.3,44.0
2023-03-03,401496886,South Carolina State Bulldogs,North Carolina Central Eagles,64,71,0,2,2569,2428,35.6,36.1
2023-03-03,401514218,Liberty Flames,Eastern Kentucky Colonels,79,73,0,2,2335,2198,44.4,51.7
2023-03-03,401514219,Kennesaw State Owls,Lipscomb Bisons,80,71,0,2,338,288,51.8,40.9
2023-03-03,401514256,UNC Asheville Bulldogs,Charleston Southern Buccaneers,75,66,1,2,2427,2127,35.8,37.3
2023-03-03,401514257,South Carolina Upstate Spartans,Gardner-Webb Runnin' Bulldogs,77,76,1,2,2908,2241,48.1,48.1
2023-03-03,401514258,Longwood Lancers,Campbell Fighting Camels,68,81,1,2,2344,2097,41.8,52.9
2023-03-03,401514272,Hampton Pirates,Monmouth Hawks,64,100,1,2,2261,2405,37.7,56.7
2023-03-03,401514287,Northern Kentucky Norse,Oakland Golden Grizzlies,81,74,0,2,94,2473,49.0,50.0
2023-03-03,401514288,Cleveland State Vikings,Robert Morris Colonials,75,70,0,2,325,2523,46.7,43.5
2023-03-03,401514289,Milwaukee Panthers,Wright State Raiders,87,70,0,2,270,2750,50.7,38.2
2023-03-03,401514293,Youngstown State Penguins,Detroit Mercy Titans,71,66,0,2,2754,2174,43.6,35.3
2023-03-03,401514320,Murray State Racers,Valparaiso Beacons,78,50,1,2,93,2674,42.6,32.7
2023-03-03,401514321,Missouri State Bears,UIC Flames,74,57,1,2,2623,82,49.2,39.7
2023-03-03,401514322,Bradley Braves,Northern Iowa Panthers,72,66,1,2,71,2460,43.6,39.3
2023-03-03,401514323,Belmont Bruins,Indiana State Sycamores,91,94,1,2,2057,282,53.0,50.8
2023-03-03,401514338,Tennessee State Tigers,Southeast Missouri State Redhawks,83,91,1,2,2634,2546,38.5,43.9
2023-03-03,401514339,UT Martin Skyhawks,SIU Edwardsville Cougars,81,75,1,2,2630,2565,43.6,42.9
2023-03-03,401514345,Lehigh Mountain Hawks,Lafayette Leopards,64,71,0,2,2329,322,38.2,45.1
2023-03-03,401514346,Navy Midshipmen,American University Eagles,51,52,0,2,2426,44,37.5,55.3
2023-03-03,401514347,Colgate Raiders,Loyola Maryland Greyhounds,92,73,0,2,2142,2352,60.7,49.2
2023-03-03,401514352,Mercer Bears,The Citadel Bulldogs,66,41,1,2,2382,2643,47.1,26.0
2023-03-03,401514375,Georgia Southern Eagles,UL Monroe Warhawks,66,57,1,2,290,2433,42.6,32.8
2023-03-03,401514394,Portland Pilots,San Diego Toreros,92,74,1,2,2501,301,51.0,45.0
2023-03-03,401514395,Pacific Tigers,Pepperdine Waves,84,71,1,2,279,2492,52.4,49.1
2023-03-04,401469850,UC Davis Aggies,Long Beach State Beach,93,92,0,2,302,299,37.5,43.2
2023-03-04,401473605,Western Michigan Broncos,Central Michigan Chippewas,81,65,0,2,2711,2117,45.5,42.0
2023-03-04,401473606,Ohio Bobcats,Bowling Green Falcons,92,58,0,2,195,189,49.3,31.7
2023-03-04,401473607,Buffalo Bulls,Miami (OH) RedHawks,68,63,0,2,2084,193,39.0,47.1
2023-03-04,401481161,Seattle U Redhawks,UT Arlington Mavericks,80,56,0,2,2547,250,41.8,32.3
2023-03-04,401481162,Utah Valley Wolverines,Stephen F. Austin Lumberjacks,113,69,0,2,3084,2617,62.5,39.7
2023-03-04,401481163,Utah Tech Trailblazers,Grand Canyon Lopes,61,71,0,2,3101,2253,37.7,50.0
2023-03-04,401481164,Southern Utah Thunderbirds,California Baptist Lancers,81,71,0,2,253,2856,53.7,42.1
2023-03-04,401481165,Tarleton State Texans,New Mexico State Aggies,2,0,0,2,2627,166,,
2023-03-04,401481166,Sam Houston Bearkats,Abilene Christian Wildcats,72,54,0,2,2534,2000,46.3,31.9
2023-03-04,401482885,Colorado State Rams,New Mexico Lobos,92,84,0,2,36,167,58.2,44.8
2023-03-04,401482886,Air Force Falcons,San José State Spartans,61,63,0,2,2005,23,39.7,47.2
2023-03-04,401482887,Nevada Wolf Pack,UNLV Rebels,67,69,0,2,2440,2439,38.9,36.1
2023-03-04,401484520,Saint Louis Billikens,Dayton Flyers,65,61,0,2,139,2168,42.4,36.9
2023-03-04,401484521,Richmond Spiders,George Mason Patriots,60,62,0,2,257,2244,37.8,46.0
2023-03-04,401484522,Massachusetts Minutemen,St. Bonaventure Bonnies,71,60,0,2,113,179,36.2,36.4
2023-03-04,401484523,George Washington Revolutionaries,VCU Rams,68,74,0,2,45,2670,44.6,46.2
2023-03-04,401484525,Fordham Rams,Duquesne Dukes,87,60,0,2,2230,2184,49.2,32.8
2023-03-04,401484526,La Salle Explorers,Loyola Chicago Ramblers,73,76,0,2,2325,2350,56.0,54.5
2023-03-04,401484647,Texas A&M Aggies,Alabama Crimson Tide,67,61,0,2,245,333,34.0,33.8
2023-03-04,401484648,Arkansas Razorbacks,Kentucky Wildcats,79,88,0,2,8,96,35.7,53.7
2023-03-04,401484650,Auburn Tigers,Tennessee Volunteers,79,70,0,2,2,2633,49.1,47.2
2023-03-04,401484651,Florida Gators,LSU Tigers,79,67,0,2,57,99,45.9,38.3
2023-03-04,401484652,Missouri Tigers,Ole Miss Rebels,82,77,0,2,142,145,55.2,50.9
2023-03-04,401484653,South Carolina Gamecocks,Georgia Bulldogs,61,55,0,2,2579,61,38.5,37.3
2023-03-04,401484986,Michigan State Spartans,Ohio State Buckeyes,84,78,0,2,127,194,54.7,48.3
2023-03-04,401485287,Marquette Golden Eagles,St. John's Red Storm,96,94,0,2,269,2599,50.0,53.1
2023-03-04,401485289,Providence Friars,Seton Hall Pirates,58,82,0,2,2507,2550,40.4,62.5
2023-03-04,401487059,Canisius Golden Griffins,Niagara Purple Eagles,81,68,0,2,2099,315,53.7,44.3
2023-03-04,401487060,Manhattan Jaspers,Mount St. Mary's Mountaineers,69,74,0,2,2363,116,44.8,47.2
2023-03-04,401487063,Saint Peter's Peacocks,Siena Saints,73,72,0,2,2612,2561,43.1,43.4
2023-03-04,401487102,Charlotte 49ers,UAB Blazers,91,93,0,2,2429,5,45.1,47.5
2023-03-04,401487130,Rice Owls,Florida International Panthers,83,90,0,2,242,2229,50.8,49.2
2023-03-04,401487274,UTEP Miners,Middle Tennessee Blue Raiders,77,65,0,2,2638,2393,51.9,42.9
2023-03-04,401487387,Dartmouth Big Green,Harvard Crimson,87,82,0,2,159,108,60.0,52.4
2023-03-04,401487468,Princeton Tigers,Pennsylvania Quakers,77,69,0,2,163,219,37.5,38.2
2023-03-04,401488526,North Carolina Tar Heels,Duke Blue Devils,57,62,0,2,153,150,30.4,37.9
2023-03-04,401488527,Virginia Tech Hokies,Florida State Seminoles,82,60,0,2,259,52,51.8,44.1
2023-03-04,401488528,Boston College Eagles,Georgia Tech Yellow Jackets,65,73,0,2,103,59,43.9,41.9
2023-03-04,401488529,Virginia Cavaliers,Louisville Cardinals,75,60,0,2,258,97,58.0,43.5
2023-03-04,401488531,Miami Hurricanes,Pittsburgh Panthers,78,76,0,2,2390,221,45.5,46.6
2023-03-04,401488532,Syracuse Orange,Wake Forest Demon Deacons,72,63,0,2,183,154,42.2,40.0
2023-03-04,401490415,Colorado Buffaloes,Utah Utes,69,60,0,2,38,254,46.3,33.3
2023-03-04,401490416,Oregon Ducks,Stanford Cardinal,73,68,0,2,2483,24,45.6,46.3
2023-03-04,401490426,North Texas Mean Green,Western Kentucky Hilltoppers,67,33,0,2,249,98,45.6,27.7
2023-03-04,401490522,Cornell Big Red,Columbia Lions,87,73,0,2,172,171,54.2,48.1
2023-03-04,401492162,Grambling Tigers,Alabama State Hornets,69,49,0,2,2755,2011,44.6,38.3
2023-03-04,401492196,Arkansas-Pine Bluff Golden Lions,Alcorn State Braves,58,63,0,2,2029,2016,28.8,46.5
2023-03-04,401492221,Bethune-Cookman Wildcats,Florida A&M Rattlers,91,70,0,2,2065,50,57.4,42.3
2023-03-04,401493460,Baylor Bears,Iowa State Cyclones,58,73,0,2,239,66,35.8,54.2
2023-03-04,401493461,Texas Longhorns,Kansas Jayhawks,75,59,0,2,251,2305,45.5,36.2
2023-03-04,401493462,West Virginia Mountaineers,Kansas State Wildcats,89,81,0,2,277,2306,50.8,44.8
2023-03-04,401493463,Oklahoma Sooners,TCU Horned Frogs,74,60,0,2,201,2628,50.0,37.7
2023-03-04,401493464,Texas Tech Red Raiders,Oklahoma State Cowboys,68,71,0,2,2641,197,38.3,44.3
2023-03-04,401493848,Southern Jaguars,Alabama A&M Bulldogs,65,68,0,2,2582,2010,41.8,56.5
2023-03-04,401494605,Prairie View A&M Panthers,Texas Southern Tigers,78,74,0,2,2504,2640,56.9,50.0
2023-03-04,401514259,Radford Highlanders,Winthrop Eagles,78,69,1,2,2515,2737,53.6,50.0
2023-03-04,401514260,UNC Asheville Bulldogs,South Carolina Upstate Spartans,66,62,1,2,2427,2908,40.0,41.0
2023-03-04,401514261,Radford Highlanders,Campbell Fighting Camels,71,72,1,2,2515,2097,44.4,55.1
2023-03-04,401514273,William & Mary Tribe,Elon Phoenix,73,51,1,2,2729,2210,40.4,38.2
2023-03-04,401514274,Drexel Dragons,Monmouth Hawks,64,45,1,2,2182,2405,42.0,29.8
2023-03-04,401514275,North Carolina A&T Aggies,Stony Brook Seawolves,61,76,1,2,2448,2619,32.3,51.9
2023-03-04,401514324,Drake Bulldogs,Murray State Racers,74,62,1,2,2181,93,53.8,43.1
2023-03-04,401514325,Southern Illinois Salukis,Missouri State Bears,54,51,1,2,79,2623,39.1,38.5
2023-03-04,401514326,Bradley Braves,Indiana State Sycamores,71,70,1,2,71,282,45.9,44.2
2023-03-04,401514327,Drake Bulldogs,Southern Illinois Salukis,65,52,1,2,2181,79,47.1,33.9
2023-03-04,401514333,Merrimack Warriors,Sacred Heart Pioneers,71,60,0,2,2771,2529,47.2,34.9
2023-03-04,401514340,Morehead State Eagles,Southeast Missouri State Redhawks,58,65,1,2,2413,2546,36.4,44.2
2023-03-04,401514341,Tennessee Tech Golden Eagles,UT Martin Skyhawks,78,63,1,2,2635,2630,43.9,38.5
2023-03-04,401514353,Chattanooga Mocs,VMI Keydets,92,72,1,2,236,2678,61.7,36.1
2023-03-04,401514354,Furman Paladins,Mercer Bears,73,58,1,2,231,2382,48.9,36.8
2023-03-04,401514355,Western Carolina Catamounts,East Tennessee State Buccaneers,69,57,1,2,2717,2193,50.0,36.4
2023-03-04,401514356,Samford Bulldogs,Chattanooga Mocs,82,85,1,2,2535,236,42.6,51.0
2023-03-04,401514361,Denver Pioneers,North Dakota Fighting Hawks,68,83,1,2,2172,155,47.5,50.8
2023-03-04,401514362,Kansas City Roos,Omaha Mavericks,61,73,1,2,140,2437,35.0,47.2
2023-03-04,401514376,Southern Miss Golden Eagles,South Alabama Jaguars,61,78,1,2,2572,6,37.3,48.1
2023-03-04,401514377,James Madison Dukes,Troy Trojans,75,72,1,2,256,2653,45.3,38.7
2023-03-04,401514378,Marshall Thundering Herd,Texas State Bobcats,68,71,1,2,276,326,44.4,52.6
2023-03-04,401514396,BYU Cougars,Portland Pilots,82,71,1,2,252,2501,44.3,40.3
2023-03-04,401514397,San Francisco Dons,Pacific Tigers,80,63,1,2,2539,279,46.7,40.8
2023-03-04,401522107,UMass Lowell River Hawks,Maine Black Bears,85,54,0,2,2349,311,57.4,41.1
2023-03-04,401522109,New Hampshire Wildcats,Bryant Bulldogs,67,60,0,2,160,2803,30.4,44.4
2023-03-04,401531471,Tulane Green Wave,East Carolina Pirates,81,78,0,2,2655,151,51.6,42.9
2023-03-05,401469846,Cal Poly Mustangs,UC Riverside Highlanders,72,73,0,2,13,27,44.4,45.8
2023-03-05,401469847,UC Santa Barbara Gauchos,Hawai'i Rainbow Warriors,81,61,0,2,2540,62,53.2,44.9
2023-03-05,401469849,UC Irvine Anteaters,Cal State Bakersfield Roadrunners,52,44,0,2,300,2934,42.9,30.2
2023-03-05,401482884,Utah State Aggies,Boise State Broncos,86,73,0,2,328,68,57.1,44.6
2023-03-05,401482888,San Diego State Aztecs,Wyoming Cowboys,67,50,0,2,21,2751,42.6,34.0
2023-03-05,401484524,Rhode Island Rams,Davidson Wildcats,54,68,0,2,227,2166,41.7,38.2
2023-03-05,401484649,Vanderbilt Commodores,Mississippi State Bulldogs,77,72,0,2,238,344,49.1,45.9
2023-03-05,401484987,Penn State Nittany Lions,Maryland Terrapins,65,64,0,2,213,120,48.1,46.0
2023-03-05,401484988,Indiana Hoosiers,Michigan Wolverines,75,73,0,2,84,130,45.2,41.3
2023-03-05,401484989,Iowa Hawkeyes,Nebraska Cornhuskers,77,81,0,2,2294,158,36.5,58.5
2023-03-05,401484992,Purdue Boilermakers,Illinois Fighting Illini,76,71,0,2,2509,356,47.2,48.0
2023-03-05,401485288,Xavier Musketeers,Butler Bulldogs,78,66,0,2,2752,2086,53.8,45.5
2023-03-05,401485290,DePaul Blue Demons,Creighton Bluejays,70,84,0,2,305,156,40.3,50.8
2023-03-05,401485291,Villanova Wildcats,UConn Huskies,59,71,0,2,222,41,36.4,44.6
2023-03-05,401487061,Marist Red Foxes,Quinnipiac Bobcats,76,88,0,2,2368,2514,45.2,54.1
2023-03-05,401487062,Rider Broncs,Iona Gaels,78,80,0,2,2520,314,54.1,44.6
2023-03-05,401487351,Brown Bears,Yale Bulldogs,75,84,0,2,225,43,43.1,55.1
2023-03-05,401488530,Clemson Tigers,Notre Dame Fighting Irish,87,64,0,2,228,87,50.8,34.4
2023-03-05,401489750,Louisiana Tech Bulldogs,Florida Atlantic Owls,72,76,0,2,2348,2226,45.6,46.3
2023-03-05,401490417,Oregon State Beavers,California Golden Bears,69,66,0,2,204,25,42.6,45.8
2023-03-05,401490418,UCLA Bruins,Arizona Wildcats,82,73,0,2,26,12,41.8,47.4
2023-03-05,401490419,USC Trojans,Arizona State Sun Devils,68,65,0,2,30,9,41.2,29.2
2023-03-05,401492766,Memphis Tigers,Houston Cougars,65,67,0,2,235,248,35.8,46.3
2023-03-05,401492767,Cincinnati Bearcats,SMU Mustangs,97,74,0,2,2132,2567,55.6,40.3
2023-03-05,401492768,UCF Knights,East Carolina Pirates,84,58,0,2,2116,151,50.9,36.2
2023-03-05,401492769,Tulane Green Wave,Temple Owls,83,82,0,2,2655,218,50.9,43.8
2023-03-05,401492770,Wichita State Shockers,South Florida Bulls,69,49,0,2,2724,58,50.0,31.0
2023-03-05,401493834,Mississippi Valley State Delta Devils,Jackson State Tigers,60,68,0,2,2400,2296,42.6,44.9
2023-03-05,401497515,Fresno State Bulldogs,Chicago State Cougars,108,72,0,2,278,2130,63.6,47.5
2023-03-05,401514220,Kennesaw State Owls,Liberty Flames,67,66,0,2,338,2335,46.9,40.6
2023-03-05,401514262,UNC Asheville Bulldogs,Campbell Fighting Camels,77,73,1,2,2427,2097,49.1,46.8
2023-03-05,401514276,Delaware Blue Hens,Northeastern Huskies,77,74,1,2,48,111,36.5,46.4
2023-03-05,401514277,Hofstra Pride,William & Mary Tribe,94,46,1,2,2275,2729,59.4,30.0
2023-03-05,401514278,UNC Wilmington Seahawks,Drexel Dragons,73,68,1,2,350,2182,54.9,48.0
2023-03-05,401514279,Charleston Cougars,Stony Brook Seawolves,74,52,1,2,232,2619,38.2,39.3
2023-03-05,401514328,Bradley Braves,Drake Bulldogs,51,77,1,2,71,2181,34.5,56.0
2023-03-05,401514334,Fairleigh Dickinson Knights,Saint Francis Red Wolves,70,50,0,2,161,2598,49.1,40.0
2023-03-05,401514342,Tennessee Tech Golden Eagles,Southeast Missouri State Redhawks,82,89,1,2,2635,2546,44.4,42.9
2023-03-05,401514349,Lafayette Leopards,American University Eagles,84,76,0,2,322,44,48.1,35.8
2023-03-05,401514350,Colgate Raiders,Army Black Knights,91,74,0,2,2142,349,52.4,50.9
2023-03-05,401514357,UNC Greensboro Spartans,Wofford Terriers,66,67,1,2,2430,2747,49.0,45.2
2023-03-05,401514358,Furman Paladins,Western Carolina Catamounts,83,80,1,2,231,2717,39.0,44.1
2023-03-05,401514363,Oral Roberts Golden Eagles,North Dakota Fighting Hawks,96,80,1,2,198,155,50.7,53.3
2023-03-05,401514365,South Dakota State Jackrabbits,Omaha Mavericks,63,55,1,2,2571,2437,29.8,35.0
2023-03-05,401514379,Louisiana Ragin' Cajuns,Georgia Southern Eagles,67,49,1,2,309,290,50.0,32.7
2023-03-05,401514380,James Madison Dukes,South Alabama Jaguars,66,75,1,2,256,6,39.7,52.7
2023-03-05,401514398,Loyola Marymount Lions,BYU Cougars,63,73,1,2,2351,252,40.0,52.4
2023-03-05,401514399,Santa Clara Broncos,San Francisco Dons,87,93,1,2,2541,2539,43.2,41.9
2023-03-05,401522106,Vermont Catamounts,NJIT Highlanders,84,57,0,2,261,2885,50.8,37.9
2023-03-05,401522108,UMBC Retrievers,Binghamton Bearcats,65,67,0,2,2378,2066,41.1,45.1
2023-03-05,401523952,Northern Arizona Lumberjacks,Idaho Vandals,87,76,1,2,2464,70,50.9,51.0
2023-03-05,401523953,Portland State Vikings,Northern Colorado Bears,80,84,1,2,2502,2458,45.6,43.3
2023-03-05,401524230,East Texas A&M Lions,McNeese Cowboys,78,79,1,2,2837,2377,45.0,50.8
2023-03-06,401484990,Minnesota Golden Gophers,Wisconsin Badgers,67,71,0,2,135,275,52.1,49.1
2023-03-06,401484991,Rutgers Scarlet Knights,Northwestern Wildcats,53,65,0,2,164,77,36.4,45.3
2023-03-06,401514280,Towson Tigers,Delaware Blue Hens,86,60,1,2,119,48,59.6,38.7
2023-03-06,401514281,Hofstra Pride,UNC Wilmington Seahawks,73,79,1,2,2275,350,39.7,44.8
2023-03-06,401514359,Wofford Terriers,Chattanooga Mocs,62,74,1,2,2747,236,38.7,50.0
2023-03-06,401514364,Western Illinois Leathernecks,St. Thomas Tommies,60,67,1,2,2710,2900,43.5,43.6
2023-03-06,401514366,North Dakota State Bison,South Dakota Coyotes,70,68,1,2,2449,233,39.3,43.1
2023-03-06,401514381,Louisiana Ragin' Cajuns,Texas State Bobcats,64,58,1,2,309,326,44.0,43.9
2023-03-06,401523954,Eastern Washington Eagles,Northern Arizona Lumberjacks,80,81,1,2,331,2464,56.9,49.3
2023-03-06,401523955,Montana State Bobcats,Northern Colorado Bears,84,73,1,2,147,2458,46.6,43.1
2023-03-06,401524231,Houston Christian Huskies,LSU New Orleans Privateers,69,90,1,2,2277,2443,40.0,56.3
2023-03-06,401524232,Nicholls Colonels,McNeese Cowboys,71,77,1,2,2447,2377,51.9,54.0
2023-03-07,401514038,Florida State Seminoles,Georgia Tech Yellow Jackets,60,61,1,2,52,59,41.4,37.7
2023-03-07,401514039,Boston College Eagles,Louisville Cardinals,80,62,1,2,103,97,46.8,38.0
2023-03-07,401514221,Richmond Spiders,Massachusetts Minutemen,71,38,1,2,257,113,46.6,23.8
2023-03-07,401514222,Saint Joseph's Hawks,Loyola Chicago Ramblers,72,67,1,2,2603,2350,41.5,41.8
2023-03-07,401514223,La Salle Explorers,Rhode Island Rams,73,56,1,2,2325,227,50.0,29.3
2023-03-07,401514282,Charleston Cougars,Towson Tigers,77,72,1,2,232,119,34.4,42.4
2023-03-07,401514290,Youngstown State Penguins,Northern Kentucky Norse,63,75,1,2,2754,94,45.3,37.3
2023-03-07,401514291,Milwaukee Panthers,Cleveland State Vikings,80,93,1,2,270,325,40.3,49.3
2023-03-07,401514294,Mount St. Mary's Mountaineers,Canisius Golden Griffins,67,66,1,2,116,2099,46.7,33.8
2023-03-07,401514360,Furman Paladins,Chattanooga Mocs,88,79,1,2,231,236,48.3,45.8
2023-03-07,401514367,Oral Roberts Golden Eagles,St. Thomas Tommies,70,65,1,2,198,2900,41.4,33.3
2023-03-07,401514368,South Dakota State Jackrabbits,North Dakota State Bison,79,89,1,2,2571,2449,44.4,56.1
2023-03-07,401514382,Louisiana Ragin' Cajuns,South Alabama Jaguars,71,66,1,2,309,6,49.1,48.9
2023-03-07,401514383,California Baptist Lancers,Abilene Christian Wildcats,69,62,1,2,2856,2000,46.8,40.3
2023-03-07,401514384,Grand Canyon Lopes,UT Arlington Mavericks,82,77,1,2,2253,250,52.1,50.0
2023-03-07,401514400,Saint Mary's Gaels,BYU Cougars,76,69,1,2,2608,252,51.1,49.0
2023-03-07,401514401,Gonzaga Bulldogs,San Francisco Dons,84,73,1,2,2250,2539,48.2,40.3
2023-03-07,401522110,UMass Lowell River Hawks,New Hampshire Wildcats,75,64,0,2,2349,160,51.1,41.8
2023-03-07,401523956,Montana Grizzlies,Idaho State Bengals,83,74,1,2,149,304,57.4,51.9
2023-03-07,401523957,Weber State Wildcats,Sacramento State Hornets,70,64,1,2,2692,16,54.9,53.1
2023-03-07,401524233,SE Louisiana Lions,LSU New Orleans Privateers,78,82,1,2,2545,2443,45.6,44.6
2023-03-07,401524234,Texas A&M-Corpus Christi Islanders,McNeese Cowboys,80,63,1,2,357,2377,43.5,33.3
2023-03-08,401514040,Virginia Tech Hokies,Notre Dame Fighting Irish,67,64,1,2,259,87,48.0,42.9
2023-03-08,401514041,Syracuse Orange,Wake Forest Demon Deacons,74,77,1,2,183,154,39.1,45.2
2023-03-08,401514042,Pittsburgh Panthers,Georgia Tech Yellow Jackets,89,81,1,2,221,59,56.4,45.5
2023-03-08,401514224,Davidson Wildcats,St. Bonaventure Bonnies,65,54,1,2,2166,179,40.0,41.1
2023-03-08,401514225,George Mason Patriots,Richmond Spiders,62,57,1,2,2244,257,40.0,42.0
2023-03-08,401514226,George Washington Revolutionaries,Saint Joseph's Hawks,76,87,1,2,45,2603,39.4,44.4
2023-03-08,401514244,St. John's Red Storm,Butler Bulldogs,76,63,1,2,2599,2086,43.5,38.5
2023-03-08,401514245,Seton Hall Pirates,DePaul Blue Demons,65,66,1,2,2550,305,50.0,45.1
2023-03-08,401514263,Long Beach State Beach,Cal Poly Mustangs,68,88,1,2,299,13,36.4,50.8
2023-03-08,401514264,Cal State Bakersfield Roadrunners,Cal State Northridge Matadors,51,47,1,2,2934,2463,32.1,31.8
2023-03-08,401514283,Charleston Cougars,UNC Wilmington Seahawks,63,58,1,2,232,350,40.4,40.7
2023-03-08,401514292,Cleveland State Vikings,Northern Kentucky Norse,61,63,1,2,325,94,42.1,41.2
2023-03-08,401514295,Fairfield Stags,Saint Peter's Peacocks,52,70,1,2,2217,2612,37.0,48.0
2023-03-08,401514296,Manhattan Jaspers,Marist Red Foxes,50,61,1,2,2363,2368,32.8,37.5
2023-03-08,401514311,Howard Bison,South Carolina State Bulldogs,91,55,1,2,47,2569,50.7,32.8
2023-03-08,401514335,Merrimack Warriors,Fairleigh Dickinson Knights,67,66,0,2,2771,161,41.4,41.4
2023-03-08,401514369,Oral Roberts Golden Eagles,North Dakota State Bison,92,58,1,2,198,2449,48.4,32.2
2023-03-08,401514385,Tarleton State Texans,UT Rio Grande Valley Vaqueros,74,70,1,2,2627,292,46.2,48.1
2023-03-08,401514386,Stephen F. Austin Lumberjacks,Utah Tech Trailblazers,76,80,1,2,2617,3101,44.6,49.1
2023-03-08,401514402,Saint Mary's Gaels,Gonzaga Bulldogs,51,77,1,2,2608,2250,33.3,58.0
2023-03-08,401514403,Washington Huskies,Colorado Buffaloes,68,74,1,2,264,38,42.9,45.5
2023-03-08,401514404,Washington State Cougars,California Golden Bears,69,52,1,2,265,25,41.7,35.8
2023-03-08,401514414,Wisconsin Badgers,Ohio State Buckeyes,57,65,1,2,275,194,34.4,52.3
2023-03-08,401514973,Colorado State Rams,Fresno State Bulldogs,67,65,1,2,36,278,43.8,40.7
2023-03-08,401514974,UNLV Rebels,Air Force Falcons,78,70,1,2,2439,2005,42.4,38.6
2023-03-08,401515340,Western Kentucky Hilltoppers,UTEP Miners,73,67,1,2,98,2638,42.6,41.8
2023-03-08,401518888,Montana Grizzlies,Northern Arizona Lumberjacks,71,83,1,2,149,2464,45.5,50.0
2023-03-08,401518889,Montana State Bobcats,Weber State Wildcats,60,58,1,2,147,2692,34.6,34.5
2023-03-08,401522111,Vermont Catamounts,Binghamton Bearcats,79,57,0,2,261,2066,60.0,42.6
2023-03-08,401524235,Northwestern State Demons,LSU New Orleans Privateers,74,70,1,2,2466,2443,51.0,49.1
2023-03-08,401524236,Texas A&M-Corpus Christi Islanders,Northwestern State Demons,75,71,1,2,357,2466,57.4,45.2
2023-03-08,401527430,Grambling Tigers,Bethune-Cookman Wildcats,87,72,1,2,2755,2065,54.1,37.7
2023-03-09,401514043,North Carolina Tar Heels,Boston College Eagles,85,61,1,2,153,103,54.8,45.3
2023-03-09,401514044,NC State Wolfpack,Virginia Tech Hokies,97,77,1,2,152,259,61.9,48.1
2023-03-09,401514045,Miami Hurricanes,Wake Forest Demon Deacons,74,72,1,2,2390,154,52.5,40.9
2023-03-09,401514046,Duke Blue Devils,Pittsburgh Panthers,96,69,1,2,150,221,62.1,42.3
2023-03-09,401514227,Duquesne Dukes,La Salle Explorers,70,81,1,2,2184,2325,35.3,51.0
2023-03-09,401514228,VCU Rams,Davidson Wildcats,71,53,1,2,2670,2166,57.4,37.0
2023-03-09,401514229,Saint Louis Billikens,George Mason Patriots,82,54,1,2,139,2244,55.9,36.5
2023-03-09,401514230,Dayton Flyers,Saint Joseph's Hawks,60,54,1,2,2168,2603,35.7,33.3
2023-03-09,401514235,West Virginia Mountaineers,Texas Tech Red Raiders,78,62,1,2,277,2641,40.9,36.4
2023-03-09,401514236,Oklahoma State Cowboys,Oklahoma Sooners,57,49,1,2,197,201,35.0,25.0
2023-03-09,401514237,Baylor Bears,Iowa State Cyclones,72,78,1,2,239,66,45.1,49.2
2023-03-09,401514238,Kansas Jayhawks,West Virginia Mountaineers,78,61,1,2,2305,277,52.4,44.6
2023-03-09,401514246,Villanova Wildcats,Georgetown Hoyas,80,48,1,2,222,46,46.7,33.9
2023-03-09,401514247,Marquette Golden Eagles,St. John's Red Storm,72,70,1,2,269,2599,39.1,30.4
2023-03-09,401514248,UConn Huskies,Providence Friars,73,66,1,2,41,2507,52.8,41.4
