date,id,home,away,hs,as,neutral,type,hid,aid,hfg,afg
2021-01-17,401256984,UMBC Retrievers,Hartford Hawks,57,49,0,2,2378,42,34.5,32.1
2021-01-17,401256985,Vermont Catamounts,Maine Black Bears,88,60,0,2,261,311,58.0,35.8
2021-01-17,401256986,Binghamton Bearcats,UMass Lowell River Hawks,67,77,0,2,2066,2349,46.0,41.9
2021-01-17,401256987,Stony Brook Seawolves,New Hampshire Wildcats,64,67,0,2,2619,160,44.7,37.3
2021-01-17,401256988,UAlbany Great Danes,NJIT Highlanders,83,71,0,2,399,2885,59.6,42.2
2021-01-17,401257499,Florida Gulf Coast Eagles,Bellarmine Knights,63,80,0,2,526,91,42.6,53.8
2021-01-17,401258208,Tennessee Tech Golden Eagles,Tennessee State Tigers,74,71,0,2,2635,2634,46.3,44.6
2021-01-17,401258431,Wright State Raiders,Cleveland State Vikings,85,49,0,2,2750,325,37.5,27.9
2021-01-17,401258550,Milwaukee Panthers,Purdue Fort Wayne Mastodons,74,81,0,2,270,2870,45.0,62.8
2021-01-17,401258752,LSU Tigers,South Carolina Gamecocks,85,80,0,2,99,2579,45.8,44.9
2021-01-17,401258936,North Dakota Fighting Hawks,North Dakota State Bison,82,78,0,2,155,2449,48.3,42.9
2021-01-17,401259014,Incarnate Word Cardinals,Stephen F. Austin Lumberjacks,65,83,0,2,2916,2617,42.3,55.2
2021-01-17,401259780,Navy Midshipmen,American University Eagles,71,59,0,2,2426,44,45.5,45.1
2021-01-17,401259781,Boston University Terriers,Army Black Knights,65,76,0,2,104,349,45.3,53.7
2021-01-17,401259782,Lehigh Mountain Hawks,Bucknell Bison,61,77,0,2,2329,2083,39.7,47.4
2021-01-17,401259783,Colgate Raiders,Holy Cross Crusaders,96,87,0,2,2142,107,48.3,49.2
2021-01-17,401259784,Loyola Maryland Greyhounds,Lafayette Leopards,70,72,0,2,2352,322,49.1,47.4
2021-01-17,401260222,Miami Hurricanes,Louisville Cardinals,78,72,0,2,2390,97,49.2,45.0
2021-01-17,401260224,Wake Forest Demon Deacons,Virginia Tech Hokies,60,64,0,2,154,259,36.7,47.8
2021-01-17,401260613,George Washington Revolutionaries,Dayton Flyers,54,67,0,2,45,2168,36.7,52.2
2021-01-17,401260614,Fordham Rams,Massachusetts Minutemen,46,65,0,2,2230,113,37.3,33.9
2021-01-17,401261495,LSU New Orleans Privateers,McNeese Cowboys,99,84,0,2,2443,2377,49.4,53.6
2021-01-17,401261890,Rider Broncs,Siena Saints,72,74,0,2,2520,2561,43.1,48.2
2021-01-17,401262510,San Francisco Dons,BYU Cougars,63,72,0,2,2539,252,38.1,44.8
2021-01-17,401262604,Nevada Wolf Pack,Fresno State Bulldogs,79,65,0,2,2440,278,47.3,41.9
2021-01-17,401263402,Purdue Boilermakers,Penn State Nittany Lions,80,72,0,2,2509,213,40.3,32.9
2021-01-17,401264277,Houston Cougars,UCF Knights,75,58,0,2,248,2116,42.4,43.8
2021-01-17,401264279,Tulsa Golden Hurricane,Memphis Tigers,58,57,0,2,202,235,44.4,47.8
2021-01-17,401265378,Oregon State Beavers,Arizona State Sun Devils,80,79,0,2,204,9,46.3,50.0
2021-01-17,401265379,Utah Utes,California Golden Bears,63,72,0,2,254,25,41.2,47.2
2021-01-17,401265382,USC Trojans,Washington State Cougars,85,77,0,2,30,265,46.4,49.1
2021-01-17,401267008,Bradley Braves,Evansville Purple Aces,86,55,0,2,71,339,49.1,34.7
2021-01-17,401267009,Illinois State Redbirds,Indiana State Sycamores,68,74,0,2,2287,282,44.6,49.1
2021-01-17,401267010,Loyola Chicago Ramblers,Northern Iowa Panthers,88,46,0,2,2350,2460,62.3,32.1
2021-01-17,401267860,Northwestern Wildcats,Iowa Hawkeyes,73,96,0,2,77,2294,41.5,57.9
2021-01-17,401269731,Morgan State Bears,Coppin State Eagles,79,89,0,2,2415,2154,35.2,44.8
2021-01-17,401269732,Delaware State Hornets,Norfolk State Spartans,79,83,0,2,2169,2450,35.5,37.1
2021-01-17,401276826,Idaho State Bengals,Sacramento State Hornets,57,56,0,2,304,16,42.0,36.8
2021-01-17,401277466,Cal State Fullerton Titans,Cal State Northridge Matadors,85,86,0,2,2239,2463,43.9,45.0
2021-01-17,401277476,Missouri State Bears,Missouri S&T Miners,94,49,0,2,2623,2402,51.7,24.6
2021-01-17,401277674,San Diego Toreros,Santa Clara Broncos,63,69,0,2,301,2541,34.8,37.5
2021-01-18,401252827,Towson Tigers,UNC Wilmington Seahawks,72,69,0,2,119,350,47.4,35.1
2021-01-18,401253639,Alcorn State Braves,Arkansas-Pine Bluff Golden Lions,82,48,0,2,2016,2029,47.5,37.8
2021-01-18,401253642,Southern Jaguars,Mississippi Valley State Delta Devils,102,61,0,2,2582,2400,55.7,37.3
2021-01-18,401260615,La Salle Explorers,Saint Joseph's Hawks,90,83,0,2,2325,2603,57.1,52.5
2021-01-18,401272042,UConn Huskies,St. John's Red Storm,70,74,0,2,41,2599,40.0,49.0
2021-01-18,401276673,Samford Bulldogs,Western Carolina Catamounts,82,78,0,2,2535,2717,45.2,48.1
2021-01-18,401276739,Weber State Wildcats,Tarleton State Texans,94,79,0,2,2692,2627,58.0,46.4
2021-01-18,401277756,Idaho State Bengals,Sacramento State Hornets,65,70,0,2,304,16,48.0,43.4
2021-01-18,401277774,Cal State Fullerton Titans,Cal State Northridge Matadors,85,77,0,2,2239,2463,50.8,47.3
2021-01-19,401253032,Kent State Golden Flashes,Buffalo Bulls,84,81,0,2,2309,2084,44.6,43.8
2021-01-19,401253409,East Tennessee State Buccaneers,VMI Keydets,92,81,0,2,2193,2678,56.9,47.2
2021-01-19,401253451,UNC Greensboro Spartans,The Citadel Bulldogs,87,73,0,2,2430,2643,52.1,42.6
2021-01-19,401253640,Prairie View A&M Panthers,Grambling Tigers,59,50,0,2,2504,2755,47.8,36.7
2021-01-19,401253865,Baylor Bears,Kansas Jayhawks,77,69,0,2,239,2305,53.8,48.1
2021-01-19,401253866,Oklahoma Sooners,Kansas State Wildcats,76,50,0,2,201,2306,46.0,36.1
2021-01-19,401257987,Longwood Lancers,High Point Panthers,75,54,0,2,2344,2272,51.0,37.8
2021-01-19,401260225,Louisville Cardinals,Florida State Seminoles,65,78,0,2,97,52,43.9,50.0
2021-01-19,401262597,UNLV Rebels,New Mexico Lobos,53,46,0,2,2439,167,36.7,34.7
2021-01-19,401262605,Air Force Falcons,Wyoming Cowboys,58,77,0,2,2005,2751,50.0,49.0
2021-01-19,401263414,Ohio State Buckeyes,Purdue Boilermakers,65,67,0,2,194,2509,37.7,48.1
2021-01-19,401276604,Towson Tigers,UNC Wilmington Seahawks,78,74,0,2,119,350,50.9,35.9
2021-01-20,401253030,Bowling Green Falcons,Akron Zips,57,69,0,2,189,2006,33.3,37.3
2021-01-20,401253031,Miami (OH) RedHawks,Ball State Cardinals,81,71,0,2,193,2050,41.1,43.1
2021-01-20,401253033,Toledo Rockets,Central Michigan Chippewas,89,72,0,2,2649,2117,48.5,38.7
2021-01-20,401253430,Western Carolina Catamounts,East Tennessee State Buccaneers,48,59,0,2,2717,2193,29.6,39.3
2021-01-20,401253432,The Citadel Bulldogs,Mercer Bears,63,83,0,2,2643,2382,33.3,53.7
2021-01-20,401257986,Gardner-Webb Runnin' Bulldogs,UNC Asheville Bulldogs,75,79,0,2,2241,2427,47.4,49.1
2021-01-20,401257988,Presbyterian Blue Hose,Winthrop Eagles,58,72,0,2,2506,2737,37.3,52.9
2021-01-20,401257991,Longwood Lancers,High Point Panthers,67,54,0,2,2344,2272,49.1,45.0
2021-01-20,401257992,Presbyterian Blue Hose,Winthrop Eagles,66,78,0,2,2506,2737,51.1,47.5
2021-01-20,401258196,Tennessee State Tigers,Southeast Missouri State Redhawks,59,63,0,2,2634,2546,39.3,37.0
2021-01-20,401258755,LSU Tigers,Alabama Crimson Tide,75,105,0,2,99,333,37.8,55.9
2021-01-20,401258756,Florida Gators,Tennessee Volunteers,75,49,0,2,57,2633,49.2,29.3
2021-01-20,401258757,Mississippi State Bulldogs,Ole Miss Rebels,46,64,0,2,344,145,34.6,45.6
2021-01-20,401258758,Missouri Tigers,South Carolina Gamecocks,81,70,0,2,142,2579,58.3,38.6
2021-01-20,401260617,Davidson Wildcats,Fordham Rams,73,58,0,2,2166,2230,49.0,39.6
2021-01-20,401260618,Duquesne Dukes,Rhode Island Rams,71,69,0,2,2184,227,50.0,38.1
2021-01-20,401262606,Utah State Aggies,Colorado State Rams,83,64,0,2,328,36,45.6,40.4
2021-01-20,401263403,Michigan Wolverines,Maryland Terrapins,87,63,0,2,130,120,51.8,41.2
2021-01-20,401263404,Illinois Fighting Illini,Penn State Nittany Lions,79,65,0,2,356,213,45.6,33.9
2021-01-20,401265070,Pittsburgh Panthers,Duke Blue Devils,79,73,0,2,221,150,46.2,38.6
2021-01-20,401265071,Syracuse Orange,Miami Hurricanes,83,57,0,2,183,2390,52.5,39.3
2021-01-20,401269616,DePaul Blue Demons,Butler Bulldogs,53,67,0,2,305,2086,33.3,50.0
2021-01-20,401269617,Villanova Wildcats,Seton Hall Pirates,76,74,0,2,222,2550,47.3,55.8
2021-01-20,401276973,Oregon State Beavers,USC Trojans,58,56,0,2,204,30,41.7,41.7
2021-01-20,401277675,Loyola Marymount Lions,San Diego Toreros,72,69,0,2,2351,301,46.4,38.9
2021-01-20,401277849,Campbell Fighting Camels,Radford Highlanders,91,97,0,2,2097,2515,47.1,53.6
2021-01-20,401277853,St. Bonaventure Bonnies,VCU Rams,70,54,0,2,179,2670,42.4,32.2
2021-01-21,401253429,VMI Keydets,Furman Paladins,74,73,0,2,2678,231,47.1,37.0
2021-01-21,401253433,Samford Bulldogs,Chattanooga Mocs,64,70,0,2,2535,236,45.5,41.1
2021-01-21,401257366,Sam Houston Bearkats,Abilene Christian Wildcats,64,57,0,2,2534,2000,39.6,37.7
2021-01-21,401257990,Gardner-Webb Runnin' Bulldogs,UNC Asheville Bulldogs,84,57,0,2,2241,2427,55.4,46.8
2021-01-21,401258759,Arkansas Razorbacks,Auburn Tigers,75,73,0,2,8,2,46.2,43.1
2021-01-21,401258760,Georgia Bulldogs,Kentucky Wildcats,63,62,0,2,61,96,38.8,42.1
2021-01-21,401259015,Stephen F. Austin Lumberjacks,Northwestern State Demons,86,74,0,2,2617,2466,60.0,51.9
2021-01-21,401260620,George Mason Patriots,Saint Joseph's Hawks,87,85,0,2,2244,2603,43.4,44.9
2021-01-21,401261476,Houston Christian Huskies,Nicholls Colonels,83,92,0,2,2277,2447,46.8,58.3
2021-01-21,401261496,LSU New Orleans Privateers,Texas A&M-Corpus Christi Islanders,87,68,0,2,2443,357,51.5,41.9
2021-01-21,401261522,McNeese Cowboys,SE Louisiana Lions,88,92,0,2,2377,2545,64.0,54.2
2021-01-21,401262607,New Mexico Lobos,San José State Spartans,67,51,1,2,167,23,42.9,40.0
2021-01-21,401262608,Boise State Broncos,Fresno State Bulldogs,73,51,0,2,68,278,38.8,38.0
2021-01-21,401263415,Wisconsin Badgers,Northwestern Wildcats,68,52,0,2,275,77,43.6,41.2
2021-01-21,401264280,Houston Cougars,Tulsa Golden Hurricane,86,59,0,2,248,202,42.6,37.3
2021-01-21,401265073,Georgia Tech Yellow Jackets,Clemson Tigers,83,65,0,2,59,228,57.4,52.1
2021-01-21,401265074,North Carolina Tar Heels,Wake Forest Demon Deacons,80,73,0,2,153,154,46.8,39.0
2021-01-21,401265383,Washington Huskies,Colorado Buffaloes,84,80,0,2,264,38,49.1,46.4
2021-01-21,401267014,Illinois State Redbirds,Bradley Braves,71,56,0,2,2287,71,43.3,40.0
2021-01-21,401267015,Valparaiso Beacons,Loyola Chicago Ramblers,39,75,0,2,2674,2350,30.6,53.6
2021-01-21,401269619,Creighton Bluejays,Providence Friars,70,74,0,2,156,2507,43.1,44.6
2021-01-21,401276853,Buffalo Bulls,Eastern Michigan Eagles,92,77,0,2,2084,2199,61.8,43.8
2021-01-21,401277795,Miami (OH) RedHawks,Bowling Green Falcons,96,77,0,2,193,189,58.7,42.4
2021-01-21,401277850,Campbell Fighting Camels,Radford Highlanders,61,67,0,2,2097,2515,49.0,46.0
2021-01-21,401278393,Akron Zips,Central Michigan Chippewas,81,67,0,2,2006,2117,49.2,43.4
2021-01-21,401278400,California Baptist Lancers,San Diego Christian Hawks,89,37,0,2,2856,3096,54.7,25.9
2021-01-21,401278935,Morgan State Bears,St. Mary's (MD) Seahawks,99,41,0,2,2415,117,55.3,30.6
2021-01-22,401252616,Northern Colorado Bears,Eastern Washington Eagles,78,76,0,2,2458,331,46.0,49.2
2021-01-22,401252617,Portland State Vikings,Idaho State Bengals,57,64,0,2,2502,304,33.9,48.8
2021-01-22,401252618,Sacramento State Hornets,Montana Grizzlies,66,78,0,2,16,149,47.2,49.0
2021-01-22,401252619,Northern Arizona Lumberjacks,Montana State Bobcats,51,62,0,2,2464,147,40.0,46.8
2021-01-22,401252620,Weber State Wildcats,Southern Utah Thunderbirds,91,67,0,2,2692,253,57.4,34.8
2021-01-22,401253734,Loyola Marymount Lions,Saint Mary's Gaels,61,65,0,2,2351,2608,45.5,45.8
2021-01-22,401253735,Pepperdine Waves,Pacific Tigers,85,68,0,2,2492,279,45.9,47.3
2021-01-22,401253736,Santa Clara Broncos,San Francisco Dons,50,73,0,2,2541,2539,40.0,44.4
2021-01-22,401257121,Coastal Carolina Chanticleers,Troy Trojans,90,81,0,2,324,2653,51.6,41.5
2021-01-22,401257122,App State Mountaineers,Georgia State Panthers,80,71,0,2,2026,2247,52.0,49.2
2021-01-22,401258209,Austin Peay Governors,Tennessee Tech Golden Eagles,72,69,0,2,2046,2635,48.4,56.1
2021-01-22,401258210,Belmont Bruins,Eastern Illinois Panthers,79,66,0,2,2057,2197,50.8,43.3
2021-01-22,401258211,Eastern Kentucky Colonels,UT Martin Skyhawks,113,73,0,2,2198,2630,60.0,42.4
2021-01-22,401258212,Murray State Racers,Jacksonville State Gamecocks,82,85,0,2,93,55,46.0,55.8
2021-01-22,401258213,Morehead State Eagles,Southeast Missouri State Redhawks,76,65,0,2,2413,2546,52.1,37.0
2021-01-22,401258214,Tennessee State Tigers,SIU Edwardsville Cougars,65,67,0,2,2634,2565,42.3,37.9
2021-01-22,401258503,Youngstown State Penguins,UIC Flames,66,67,0,2,2754,82,40.0,41.5
2021-01-22,401258519,IU Indianapolis Jaguars,Wright State Raiders,65,95,0,2,85,2750,37.1,56.9
2021-01-22,401258545,Green Bay Phoenix,Purdue Fort Wayne Mastodons,77,59,0,2,2739,2870,49.2,43.1
2021-01-22,401262203,Sacred Heart Pioneers,Saint Francis Red Wolves,58,76,0,2,2529,2598,34.4,50.9
2021-01-22,401262204,Merrimack Warriors,Fairleigh Dickinson Knights,62,51,0,2,2771,161,46.0,32.2
2021-01-22,401262205,Central Connecticut Blue Devils,Mount St. Mary's Mountaineers,57,67,0,2,2115,116,37.3,51.1
2021-01-22,401262209,Central Connecticut Blue Devils,Mount St. Mary's Mountaineers,65,64,0,2,2115,116,44.4,43.6
2021-01-22,401262210,Merrimack Warriors,Fairleigh Dickinson Knights,76,71,0,2,2771,161,47.4,43.9
2021-01-22,401262211,Sacred Heart Pioneers,Saint Francis Red Wolves,82,70,0,2,2529,2598,50.0,35.8
2021-01-22,401262511,BYU Cougars,Portland Pilots,95,67,0,2,252,2501,57.1,37.5
2021-01-22,401262610,Utah State Aggies,Colorado State Rams,76,84,0,2,328,36,42.2,50.0
2021-01-22,401263406,Iowa Hawkeyes,Indiana Hoosiers,69,81,0,2,2294,84,38.1,49.1
2021-01-22,401264284,Memphis Tigers,Wichita State Shockers,72,52,0,2,235,2724,45.9,29.4
2021-01-22,401265384,Arizona State Sun Devils,Arizona Wildcats,82,84,0,2,9,12,46.3,47.5
2021-01-22,401265385,California Golden Bears,UCLA Bruins,57,61,0,2,25,26,39.6,46.2
2021-01-22,401265387,Washington State Cougars,Utah Utes,56,71,0,2,265,254,37.7,54.9
2021-01-22,401276234,UNLV Rebels,Benedict Tigers,99,45,0,2,2439,2059,51.3,21.7
2021-01-22,401276827,Penn State Nittany Lions,Rutgers Scarlet Knights,75,67,0,2,213,164,49.1,44.3
2021-01-22,401277841,Quinnipiac Bobcats,Niagara Purple Eagles,56,59,0,2,2514,315,31.7,36.5
2021-01-23,401252621,Northern Colorado Bears,Eastern Washington Eagles,76,82,0,2,2458,331,49.2,45.5
2021-01-23,401252622,Portland State Vikings,Idaho State Bengals,69,43,0,2,2502,304,44.8,27.7
2021-01-23,401252623,Sacramento State Hornets,Montana Grizzlies,89,83,0,2,16,149,39.1,44.4
2021-01-23,401252624,Northern Arizona Lumberjacks,Montana State Bobcats,53,58,0,2,2464,147,42.0,46.0
2021-01-23,401252625,Southern Utah Thunderbirds,Weber State Wildcats,77,72,0,2,253,2692,41.2,39.4
2021-01-23,401252724,UC Irvine Anteaters,Cal Poly Mustangs,68,49,0,2,300,13,40.7,37.5
2021-01-23,401252725,UC Riverside Highlanders,Cal State Bakersfield Roadrunners,45,47,0,2,27,2934,31.4,28.8
2021-01-23,401252726,UC San Diego Tritons,UC Davis Aggies,89,69,0,2,28,302,67.9,37.9
2021-01-23,401252727,Cal State Northridge Matadors,UC Santa Barbara Gauchos,58,105,0,2,2463,2540,36.7,60.9
2021-01-23,401252728,Cal State Fullerton Titans,Hawai'i Rainbow Warriors,83,67,0,2,2239,62,53.6,39.1
2021-01-23,401252731,UC San Diego Tritons,UC Davis Aggies,71,78,0,2,28,302,48.1,47.3
2021-01-23,401252830,UNC Wilmington Seahawks,Delaware Blue Hens,77,70,0,2,350,48,50.0,46.4
2021-01-23,401252832,Northeastern Huskies,James Madison Dukes,72,63,0,2,111,256,49.1,38.5
2021-01-23,401252833,Hofstra Pride,Towson Tigers,71,58,0,2,2275,119,42.4,40.4
2021-01-23,401253036,Toledo Rockets,Kent State Golden Flashes,76,74,0,2,2649,2309,49.2,41.0
2021-01-23,401253039,Eastern Michigan Eagles,Miami (OH) RedHawks,63,85,0,2,2199,193,33.3,50.9
2021-01-23,401253041,Western Michigan Broncos,Akron Zips,68,79,0,2,2711,2006,48.2,46.9
2021-01-23,401253434,Mercer Bears,VMI Keydets,83,80,0,2,2382,2678,50.9,48.4
2021-01-23,401253436,East Tennessee State Buccaneers,Furman Paladins,71,62,0,2,2193,231,44.4,41.7
2021-01-23,401253437,Chattanooga Mocs,UNC Greensboro Spartans,66,74,0,2,236,2430,45.5,46.9
2021-01-23,401253438,Wofford Terriers,Western Carolina Catamounts,91,78,0,2,2747,2717,60.4,51.7
2021-01-23,401253643,Alabama A&M Bulldogs,Southern Jaguars,68,58,0,2,2010,2582,41.1,38.2
2021-01-23,401253644,Alabama State Hornets,Alcorn State Braves,52,57,0,2,2011,2016,30.8,36.2
2021-01-23,401253645,Grambling Tigers,Jackson State Tigers,61,75,0,2,2755,2296,43.4,45.0
2021-01-23,401253646,Mississippi Valley State Delta Devils,Prairie View A&M Panthers,31,77,0,2,2400,2504,36.4,50.0
2021-01-23,401253647,Arkansas-Pine Bluff Golden Lions,Texas Southern Tigers,57,66,0,2,2029,2640,36.2,45.8
2021-01-23,401253739,Portland Pilots,San Diego Toreros,70,78,0,2,2501,301,47.1,56.4
2021-01-23,401253870,Kansas State Wildcats,West Virginia Mountaineers,47,69,0,2,2306,277,38.1,44.0
2021-01-23,401253871,Oklahoma Sooners,Kansas Jayhawks,75,68,0,2,201,2305,45.3,46.3
2021-01-23,401253872,Oklahoma State Cowboys,Baylor Bears,66,81,0,2,197,239,42.6,47.7
2021-01-23,401253941,Utah Tech Trailblazers,Grand Canyon Lopes,74,77,0,2,3101,2253,45.2,43.5
2021-01-23,401254002,UTSA Roadrunners,Southern Miss Golden Eagles,70,64,0,2,2636,2572,41.5,37.1
2021-01-23,401254003,UTSA Roadrunners,Southern Miss Golden Eagles,78,72,0,2,2636,2572,39.1,46.9
2021-01-23,401254211,Florida Atlantic Owls,Charlotte 49ers,66,53,0,2,2226,2429,40.3,35.6
2021-01-23,401254212,Florida Atlantic Owls,Charlotte 49ers,71,74,0,2,2226,2429,46.2,47.4
2021-01-23,401254225,Florida International Panthers,Marshall Thundering Herd,66,79,0,2,2229,276,39.4,53.4
2021-01-23,401254226,Florida International Panthers,Marshall Thundering Herd,72,89,0,2,2229,276,46.6,46.5
2021-01-23,401254704,UAB Blazers,Rice Owls,78,68,0,2,5,242,46.9,44.6
2021-01-23,401254705,UAB Blazers,Rice Owls,86,74,0,2,5,242,47.7,46.2
2021-01-23,401254715,Middle Tennessee Blue Raiders,Western Kentucky Hilltoppers,67,82,0,2,2393,98,45.5,51.1
2021-01-23,401255057,UTEP Miners,Louisiana Tech Bulldogs,82,74,0,2,2638,2348,49.2,31.7
2021-01-23,401256842,New Hampshire Wildcats,UAlbany Great Danes,71,64,0,2,160,399,41.0,37.5
2021-01-23,401257041,Stephen F. Austin Lumberjacks,Lamar Cardinals,102,72,0,2,2617,2320,59.7,42.2
2021-01-23,401257119,South Alabama Jaguars,Georgia Southern Eagles,75,84,0,2,6,290,38.7,51.7
2021-01-23,401257120,Louisiana Ragin' Cajuns,Arkansas State Red Wolves,81,68,0,2,309,2032,46.3,34.5
2021-01-23,401257123,UT Arlington Mavericks,Little Rock Trojans,59,66,0,2,250,2031,28.1,41.7
2021-01-23,401257124,UT Arlington Mavericks,Little Rock Trojans,66,61,0,2,250,2031,41.7,32.8
2021-01-23,401257125,App State Mountaineers,Georgia State Panthers,74,61,0,2,2026,2247,40.7,40.4
2021-01-23,401257126,Louisiana Ragin' Cajuns,Arkansas State Red Wolves,77,74,0,2,309,2032,51.8,43.8
2021-01-23,401257127,South Alabama Jaguars,Georgia Southern Eagles,62,48,0,2,6,290,35.7,28.3
2021-01-23,401257128,Coastal Carolina Chanticleers,Troy Trojans,70,65,0,2,324,2653,44.2,39.0
2021-01-23,401257305,UL Monroe Warhawks,Texas State Bobcats,47,57,0,2,2433,326,39.0,46.8
2021-01-23,401257306,UL Monroe Warhawks,Texas State Bobcats,63,69,0,2,2433,326,43.1,53.8
2021-01-23,401257352,Abilene Christian Wildcats,Central Arkansas Bears,93,58,0,2,2000,2110,53.1,38.9
2021-01-23,401257385,Incarnate Word Cardinals,Texas A&M-Corpus Christi Islanders,72,53,0,2,2916,357,44.2,36.7
2021-01-23,401257500,Bellarmine Knights,Stetson Hatters,67,62,0,2,91,56,48.1,42.1
2021-01-23,401257501,Bellarmine Knights,Stetson Hatters,76,65,0,2,91,56,53.4,42.0
2021-01-23,401257514,Lipscomb Bisons,Florida Gulf Coast Eagles,69,79,0,2,288,526,41.0,44.3
2021-01-23,401257563,North Alabama Lions,Jacksonville Dolphins,82,81,0,2,2453,294,43.6,44.6
2021-01-23,401258215,Austin Peay Governors,Jacksonville State Gamecocks,70,76,0,2,2046,55,52.9,63.3
2021-01-23,401258216,Belmont Bruins,SIU Edwardsville Cougars,114,62,0,2,2057,2565,61.2,41.5
2021-01-23,401258217,Tennessee State Tigers,Eastern Illinois Panthers,65,54,0,2,2634,2197,46.9,32.8
2021-01-23,401258219,Morehead State Eagles,UT Martin Skyhawks,76,44,0,2,2413,2630,46.6,29.8
2021-01-23,401258432,Cleveland State Vikings,Milwaukee Panthers,64,53,0,2,325,270,44.2,29.3
2021-01-23,401258453,Cleveland State Vikings,Milwaukee Panthers,80,81,0,2,325,270,44.4,40.7
2021-01-23,401258473,Oakland Golden Grizzlies,Detroit Mercy Titans,86,81,0,2,2473,2174,51.9,41.5
2021-01-23,401258474,Oakland Golden Grizzlies,Detroit Mercy Titans,72,82,0,2,2473,2174,47.4,52.6
2021-01-23,401258504,Youngstown State Penguins,UIC Flames,85,77,0,2,2754,82,46.2,53.7
2021-01-23,401258520,IU Indianapolis Jaguars,Wright State Raiders,72,100,0,2,85,2750,45.3,55.7
2021-01-23,401258531,Robert Morris Colonials,Northern Kentucky Norse,76,81,0,2,2523,94,45.6,58.2
2021-01-23,401258532,Robert Morris Colonials,Northern Kentucky Norse,74,79,0,2,2523,94,44.6,44.3
2021-01-23,401258546,Green Bay Phoenix,Purdue Fort Wayne Mastodons,87,72,0,2,2739,2870,49.2,44.2
2021-01-23,401258762,Alabama Crimson Tide,Mississippi State Bulldogs,81,73,0,2,333,344,45.9,44.3
2021-01-23,401258763,Vanderbilt Commodores,Arkansas Razorbacks,71,92,0,2,238,8,44.8,57.1
2021-01-23,401258764,South Carolina Gamecocks,Auburn Tigers,86,109,0,2,2579,2,41.2,51.9
2021-01-23,401258765,Georgia Bulldogs,Florida Gators,84,92,0,2,61,57,54.2,56.9
2021-01-23,401258766,Kentucky Wildcats,LSU Tigers,82,69,0,2,96,99,42.2,38.5
2021-01-23,401258767,Ole Miss Rebels,Texas A&M Aggies,61,50,0,2,145,245,44.2,39.2
2021-01-23,401258939,Western Illinois Leathernecks,South Dakota Coyotes,60,65,0,2,2710,233,33.9,43.4
2021-01-23,401258940,South Dakota State Jackrabbits,North Dakota Fighting Hawks,92,73,0,2,2571,155,60.8,40.7
2021-01-23,401258941,North Dakota State Bison,Denver Pioneers,70,58,0,2,2449,2172,40.4,44.2
2021-01-23,401259785,American University Eagles,Loyola Maryland Greyhounds,71,70,0,2,44,2352,41.4,44.1
2021-01-23,401259786,Navy Midshipmen,Army Black Knights,69,62,0,2,2426,349,42.3,43.1
2021-01-23,401259787,Lafayette Leopards,Boston University Terriers,76,81,0,2,322,104,46.8,48.3
2021-01-23,401259789,Holy Cross Crusaders,Lehigh Mountain Hawks,72,75,0,2,107,2329,48.3,49.1
2021-01-23,401260233,Florida State Seminoles,Clemson Tigers,80,61,0,2,52,228,48.3,30.4
2021-01-23,401260234,Louisville Cardinals,Duke Blue Devils,70,65,0,2,97,150,46.0,46.3
2021-01-23,401260236,North Carolina Tar Heels,NC State Wolfpack,86,76,0,2,153,152,54.4,47.0
2021-01-23,401260237,Syracuse Orange,Virginia Tech Hokies,78,60,0,2,183,259,50.9,32.8
2021-01-23,401260266,Wake Forest Demon Deacons,Pittsburgh Panthers,76,75,0,2,154,221,46.4,45.8
2021-01-23,401260621,Saint Joseph's Hawks,George Mason Patriots,62,71,0,2,2603,2244,35.2,50.0
2021-01-23,401260622,Richmond Spiders,La Salle Explorers,78,84,0,2,257,2325,41.1,57.1
2021-01-23,401260624,VCU Rams,Dayton Flyers,66,43,0,2,2670,2168,41.7,30.9
2021-01-23,401261477,Houston Christian Huskies,McNeese Cowboys,71,74,0,2,2277,2377,45.8,48.3
2021-01-23,401261497,Nicholls Colonels,LSU New Orleans Privateers,86,62,0,2,2447,2443,46.6,38.1
2021-01-23,401261523,SE Louisiana Lions,Northwestern State Demons,68,73,0,2,2545,2466,35.5,55.6
2021-01-23,401261895,Siena Saints,Saint Peter's Peacocks,62,68,0,2,2561,2612,35.8,42.3
2021-01-23,401262609,Air Force Falcons,San Diego State Aztecs,61,98,0,2,2005,21,55.0,54.5
2021-01-23,401262611,Wyoming Cowboys,Nevada Wolf Pack,71,64,0,2,2751,2440,37.9,33.9
2021-01-23,401262612,New Mexico Lobos,San José State Spartans,71,83,1,2,167,23,50.0,53.4
2021-01-23,401263407,Purdue Boilermakers,Michigan Wolverines,53,70,0,2,2509,130,30.8,43.6
2021-01-23,401263409,Minnesota Golden Gophers,Maryland Terrapins,49,63,0,2,135,120,30.4,42.2
2021-01-23,401263411,Wisconsin Badgers,Ohio State Buckeyes,62,74,0,2,275,194,40.4,50.9
2021-01-23,401264285,UCF Knights,SMU Mustangs,65,78,0,2,2116,2567,38.1,53.8
2021-01-23,401265390,Stanford Cardinal,UCLA Bruins,73,72,0,2,24,26,45.3,41.7
2021-01-23,401269622,Creighton Bluejays,UConn Huskies,74,66,0,2,156,41,51.1,36.5
